market,ticker,name,sector,exchange,date,year,window_len,raw,z,fwd_3m,excess_3m,fwd_6m,excess_6m,momentum_6m,up1_conf,up1_fwd6m,up1_exc6m,up1_fwd3m,up1_exc3m,up1_days,confirmed_conf,confirmed_fwd6m,confirmed_exc6m,confirmed_fwd3m,confirmed_exc3m,confirmed_days,pre_drop_target_ret,mfe,recovered,r_target,hold_target,r_trail,hold_trail,r_sl5,hold_sl5,r_sl8,hold_sl8,r_sl10,hold_sl10,r_sl12,hold_sl12,r_sl25,hold_sl25,r_sl30,hold_sl30,ce_trail,ce_trail_exc,ce_te15,ce_te15_exc,ce_te21,ce_te21_exc,ce_te30,ce_te30_exc,ce_te42,ce_te42_exc,ce_rec_days,profitable,roe,de,earnings_yield,ey_minus_bond,npat_margin,fcf_margin,rev_growth,eps_growth,div_yield,days_to_recover
TSX,IMX,Imax Corp,,TSX-SF,2013-10-03,2013,2,-0.1274,-5.347,0.1636,0.0997,0.1535,0.0233,0.1626,True,0.0935,-0.025,0.0967,0.039,1.0,True,0.0888,-0.017,0.1259,0.0598,5.0,0.1461,0.2129,True,0.1461,18,0.084,83,0.1636,63,0.1636,63,0.1636,63,0.1636,63,0.1636,63,0.1636,63,0.0473,0.0014,0.0473,0.0014,0.0473,0.0014,0.0473,0.0014,0.0473,0.0014,13.0,,,,,,,,,,,18.0
TSX,IMX,Imax Corp,,TSX-SF,2014-04-29,2014,4,-0.1011,-3.236,0.0175,-0.0417,0.1457,0.1535,0.1176,True,0.1538,0.1557,0.0285,-0.0311,1.0,False,,,,,,0.1125,0.1603,False,0.0175,63,0.0175,63,-0.0657,55,0.0175,63,0.0175,63,0.0175,63,0.0175,63,0.0175,63,,,,,,,,,,,,,,,,,,,,,,
TSX,INE,Innergex Renewable Energy Inc.,Utilities,TSX-SF,2016-11-10,2016,2,-0.1077,-6.017,0.1016,0.0348,0.1301,0.0762,0.0344,True,0.1308,0.066,0.0913,0.01,2.0,True,0.1308,0.066,0.0913,0.01,2.0,0.1207,0.1681,False,0.1016,63,0.1016,63,0.1016,63,0.1016,63,0.1016,63,0.1016,63,0.1016,63,0.1016,63,0.0913,0.01,0.0727,0.0387,0.1052,0.0513,0.0968,0.0446,0.0882,0.0279,-1.0,False,-0.0674,5.2942,-0.017,-0.06,-0.1227,-1.1812,0.2261,32.5836,0.072,
TSX,INE,Innergex Renewable Energy Inc.,Utilities,TSX-SF,2020-03-23,2020,1,-0.1562,-5.25,0.3324,-0.0496,0.6652,0.2275,0.1537,True,0.4977,0.2395,0.2136,-0.0245,1.0,True,0.242,0.0405,0.008,-0.1472,3.0,0.1851,0.6652,True,0.1851,2,0.6652,126,0.3324,63,0.3324,63,0.3324,63,0.3324,63,0.3324,63,0.3324,63,0.242,0.0405,0.242,0.0405,0.242,0.0405,0.242,0.0405,0.242,0.0405,1.0,False,-0.0877,7.7627,-0.0227,-0.0657,-0.0952,-1.0909,0.1816,-0.1353,0.0615,2.0
TSX,INE,Innergex Renewable Energy Inc.,Utilities,TSX-SF,2021-03-05,2021,4,-0.1015,-2.791,-0.0487,-0.1384,-0.0454,-0.1782,0.0885,True,-0.032,-0.1472,-0.0528,-0.1317,2.0,True,-0.032,-0.1472,-0.0528,-0.1317,2.0,0.1129,0.0832,False,-0.0487,63,-0.0487,63,-0.0552,40,-0.0885,46,-0.1316,47,-0.1316,47,-0.0487,63,-0.0487,63,-0.0528,-0.1317,0.0142,0.0084,0.0214,-0.0124,0.052,0.0227,-0.0815,-0.1285,-1.0,False,-0.0289,4.7716,-0.008,-0.051,-0.0475,-0.4623,0.1996,-0.1353,0.0401,
TSX,INE,Innergex Renewable Energy Inc.,Utilities,TSX-SF,2022-10-12,2022,5,-0.1786,-5.614,0.1171,0.007,0.0329,-0.0967,-0.0384,True,0.007,-0.0986,0.0954,0.0015,1.0,True,-0.0375,-0.1377,0.0726,-0.0113,4.0,0.2174,0.1544,False,0.1171,63,0.1171,63,0.1171,63,0.1171,63,0.1171,63,0.1171,63,0.1171,63,0.1171,63,0.0726,-0.0113,0.0137,-0.0322,0.0535,-0.0082,0.0691,-0.0095,0.122,0.0793,-1.0,False,-0.1696,4.505,-0.0701,-0.1131,-0.2481,0.0199,0.2061,-0.1353,0.0549,
TSX,INE,Innergex Renewable Energy Inc.,Utilities,TSX-SF,2023-02-24,2023,2,-0.1082,-4.449,-0.0079,0.0069,-0.0372,-0.0182,-0.1776,True,-0.0576,-0.046,-0.0321,-0.0177,1.0,True,-0.0576,-0.046,-0.0321,-0.0177,1.0,0.1213,0.0988,False,-0.0079,63,-0.0079,63,-0.0576,52,-0.0079,63,-0.0079,63,-0.0079,63,-0.0079,63,-0.0079,63,-0.0321,-0.0177,0.0224,0.059,0.0112,0.0409,0.0565,0.0485,-0.0194,-0.0323,-1.0,False,-0.0692,4.3757,-0.0366,-0.0796,-0.1047,0.3204,0.1681,0.0111,0.0584,
TSX,INE,Innergex Renewable Energy Inc.,Utilities,TSX-SF,2023-09-28,2023,3,-0.1204,-4.291,-0.0928,-0.1626,-0.2061,-0.3385,-0.1499,True,-0.0958,-0.2552,-0.0524,-0.1497,3.0,True,-0.1565,-0.3197,-0.0525,-0.1538,5.0,0.1368,-0.0155,False,-0.0928,63,-0.0928,63,-0.092,2,-0.092,2,-0.1065,13,-0.1326,14,-0.0928,63,-0.0928,63,-0.0525,-0.1538,-0.1206,-0.0996,-0.0061,-0.0378,-0.0203,-0.0745,-0.079,-0.1437,-1.0,False,-0.0692,4.3757,-0.047,-0.09,-0.1047,0.3204,0.1681,0.0111,0.075,
TSX,IPL,Inter Pipeline Ltd,Energy,TSX-SF,2020-03-09,2020,1,-0.2339,-26.52,0.0525,-0.0482,0.0148,-0.0944,-0.2334,True,0.2471,0.0544,0.1255,0.0132,4.0,True,0.7432,0.3947,0.6081,0.3025,9.0,0.3053,0.0781,False,0.0525,63,0.0525,63,-0.0554,1,-0.3333,3,-0.3333,3,-0.3333,3,-0.3333,3,-0.3333,3,0.6081,0.3025,0.2899,0.1023,0.3195,0.1433,0.4554,0.2112,0.5679,0.3119,-1.0,True,0.1318,1.623,0.0944,0.0514,0.2126,-0.2968,0.1025,0.0999,0.1286,
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2016-11-08,2016,5,-0.1349,-inf,0.156,0.0749,-0.3636,-0.415,0.0,True,-0.2792,-0.3218,0.2078,0.1383,5.0,True,-0.2792,-0.3218,0.2078,0.1383,5.0,0.156,0.156,True,0.156,29,0.0606,73,-0.0545,2,-0.103,3,-0.103,3,-0.1212,6,0.156,63,0.156,63,0.1364,0.0835,-0.1234,-0.156,-0.026,-0.0573,0.1364,0.0835,0.1364,0.0835,24.0,False,1.0114,-4.9723,-0.0,-0.043,,,,,0.0,29.0
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2017-03-23,2017,1,-0.125,-3.921,-0.2143,-0.1961,-0.4214,-0.4551,-0.1611,True,-0.4161,-0.4441,-0.3285,-0.3006,4.0,True,-0.403,-0.4342,-0.2687,-0.2432,7.0,0.1429,0.0357,False,-0.2143,63,-0.2143,63,-0.0571,3,-0.1,6,-0.1,6,-0.1429,22,-0.25,44,-0.3214,52,-0.2687,-0.2432,-0.1045,-0.1008,-0.0821,-0.0827,-0.0896,-0.0753,-0.1716,-0.1551,-1.0,False,1.0114,-4.9723,-0.0,-0.043,,,,,0.0,
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2017-05-02,2017,5,-0.1825,-2.508,-0.1786,-0.1358,-0.3393,-0.3661,-0.2817,True,-0.4355,-0.4629,-0.3145,-0.2765,1.0,True,-0.4274,-0.457,-0.2823,-0.2451,5.0,0.2232,0.1786,False,-0.1786,63,-0.1786,63,-0.0625,20,-0.1161,27,-0.1161,27,-0.1518,28,-0.1786,63,-0.1786,63,-0.2823,-0.2451,-0.1532,-0.1389,-0.1532,-0.137,-0.2097,-0.1894,-0.1935,-0.17,-1.0,False,1.0114,-4.9723,-0.0,-0.043,,,,,0.0,
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2017-06-21,2017,2,-0.1429,-2.78,0.0556,0.0124,-0.4111,-0.4861,-0.2045,True,-0.4796,-0.5396,-0.0816,-0.1118,2.0,False,,,,,,0.1667,0.2778,True,0.1667,4,0.1111,9,-0.0556,32,-0.1111,40,-0.1111,40,0.0556,63,0.0556,63,0.0556,63,,,,,,,,,,,,False,1.0114,-4.9723,-0.0,-0.043,,,,,0.0,4.0
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2017-12-29,2017,1,-0.1311,-3.433,-0.3208,-0.2912,-0.3208,-0.3293,-0.5081,True,-0.4385,-0.4357,-0.4154,-0.3872,1.0,False,,,,,,0.1509,0.2264,True,0.1509,1,0.0566,4,-0.1509,17,-0.1509,17,-0.1509,17,-0.1509,17,-0.3019,48,-0.3019,48,,,,,,,,,,,,False,1.0114,-4.9723,-0.0,-0.043,,,,,0.0,1.0
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2018-06-04,2018,1,-0.2182,-3.623,-0.3605,-0.3603,-0.7558,-0.6506,-0.4211,True,-0.7625,-0.6439,-0.3125,-0.302,2.0,True,-0.79,-0.6694,-0.5,-0.4934,8.0,0.2791,0.186,False,-0.3605,63,-0.3605,63,-0.1279,1,-0.1279,1,-0.1279,1,-0.1279,1,-0.2558,58,-0.3372,59,-0.5,-0.4934,-0.16,-0.1685,-0.16,-0.1726,-0.14,-0.1458,-0.27,-0.2708,-1.0,False,-7.835,8.1146,-0.0,-0.043,,,,,0.0,
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2018-11-20,2018,2,-0.2222,-2.95,0.1071,0.0225,-0.8571,-0.9583,-0.4783,True,-0.8621,-0.9532,0.1034,0.0336,1.0,True,-0.8182,-0.9235,0.1818,0.1018,10.0,0.2857,0.1786,False,0.1071,63,0.1071,63,-0.0714,3,-0.1071,4,-0.1071,4,-0.1429,5,-0.4286,6,-0.4286,6,0.1818,0.1018,-0.0455,-0.006,0.3636,0.3659,0.3636,0.3255,0.4091,0.3371,-1.0,False,-7.835,8.1146,-0.0,-0.043,,,,,0.0,
TSX,ITE,I3 Energy PLC,Energy,TSX-SF,2019-05-08,2019,1,-0.3462,-4.037,-0.7647,-0.7465,-1.0,-1.0305,-0.5357,True,-1.0,-1.0411,-0.5714,-0.5796,7.0,False,,,,,,0.5294,-0.0588,False,-0.7647,63,-0.7647,63,-0.0588,1,-0.1176,2,-0.1176,2,-0.3529,3,-0.3529,3,-0.3529,3,,,,,,,,,,,,False,-0.421,0.1271,-0.0,-0.043,,,,,0.0,
TSX,ITP,Intertape Polymer Group Inc.,Consumer Cyclical,TSX-SF,2012-08-27,2012,3,-0.1119,-4.778,0.0194,0.0081,0.1685,0.1118,1.1699,True,0.2603,0.1968,0.0715,0.0607,2.0,False,,,,,,0.1259,0.2462,False,0.0194,63,0.0194,63,-0.1008,1,-0.1008,1,-0.1008,1,-0.1662,5,0.0194,63,0.0194,63,,,,,,,,,,,,True,,,0.0271,-0.0159,0.0114,0.0425,-0.0064,,0.0,
TSX,ITP,Intertape Polymer Group Inc.,Consumer Cyclical,TSX-SF,2012-11-05,2012,2,-0.1134,-3.452,0.5508,0.519,0.8277,0.8187,0.2891,True,0.8263,0.8082,0.5532,0.5208,1.0,True,0.7584,0.7328,0.5063,0.4634,2.0,0.1279,0.8591,True,0.1279,4,0.8277,126,0.5508,63,0.5508,63,0.5508,63,0.5508,63,0.5508,63,0.5508,63,0.7584,0.7328,0.7584,0.7328,0.7584,0.7328,0.7584,0.7328,0.7584,0.7328,2.0,True,,,0.0348,-0.0082,0.0114,0.0425,-0.0064,,0.018,4.0
TSX,ITP,Intertape Polymer Group Inc.,Consumer Cyclical,TSX-SF,2013-11-18,2013,4,-0.1653,-3.322,0.0665,0.0174,-0.0287,-0.1172,0.3586,True,-0.0662,-0.1599,-0.008,-0.0651,1.0,True,-0.0801,-0.1753,-0.0294,-0.0871,2.0,0.1981,0.1462,False,0.0665,63,0.0665,63,-0.0604,47,-0.0821,50,0.0665,63,0.0665,63,0.0665,63,0.0665,63,-0.0294,-0.0871,0.0066,0.0287,0.0345,0.0373,-0.0257,-0.0305,-0.0546,-0.0962,-1.0,True,,,0.0421,-0.0009,0.0287,0.0801,0.0044,1.4302,0.0179,
TSX,ITP,Intertape Polymer Group Inc.,Consumer Cyclical,TSX-SF,2015-01-26,2015,1,-0.1515,-7.372,0.0153,-0.0216,0.1237,0.1775,0.4714,True,0.0707,0.0913,-0.0442,-0.0951,2.0,True,0.0707,0.0913,-0.0442,-0.0951,2.0,0.1785,0.1831,True,0.1785,20,0.0756,25,0.0153,63,0.0153,63,0.0153,63,0.0153,63,0.0153,63,0.0153,63,0.0341,-0.0023,0.1068,0.0672,0.0341,-0.0023,0.0341,-0.0023,0.0341,-0.0023,18.0,True,0.1574,0.5418,0.047,0.004,0.0441,0.0561,0.0572,0.5874,0.0326,20.0
TSX,ITP,Intertape Polymer Group Inc.,Consumer Cyclical,TSX-SF,2015-08-13,2015,2,-0.2028,-8.232,0.1335,0.2116,0.0992,0.2297,0.0093,True,0.1439,0.2328,0.237,0.3013,3.0,True,0.1439,0.2328,0.237,0.3013,3.0,0.2545,0.2627,False,0.1335,63,0.1335,63,-0.0905,2,-0.0905,2,0.1335,63,0.1335,63,0.1335,63,0.1335,63,0.237,0.3013,-0.0494,-0.0027,-0.0129,0.0158,-0.0232,0.0393,-0.0328,-0.0021,-1.0,True,0.1574,0.5418,0.0525,0.0095,0.0441,0.0561,0.0572,0.5874,0.0428,
